FlowType,Country,CountryCode,TotalMigrants,Male,Female,MalePct,Continent,Year
Emigrants,Panama,591,335.0,237.0,98.0,70.7,Central America,2020
Emigrants,Zambia,894,323.0,170.0,153.0,52.6,Africa,2020
Emigrants,Bulgaria,100,295.0,164.0,131.0,55.6,Europe,2020
Emigrants,Luxembourg,442,287.0,138.0,149.0,48.1,Europe,2020
Emigrants,New Caledonia,540,272.0,102.0,170.0,37.5,Oceania,2020
Emigrants,Solomon Islands,90,271.0,153.0,118.0,56.5,Oceania,2020
Emigrants,Samoa,882,270.0,151.0,119.0,55.9,Oceania,2020
Emigrants,Bolivia,68,253.0,140.0,113.0,55.3,South America,2020
Emigrants,Mongolia,496,248.0,140.0,108.0,56.5,Asia,2020
Emigrants,Estonia,233,221.0,150.0,71.0,67.9,Europe,2020
Emigrants,Laos,418,218.0,155.0,63.0,71.1,Asia,2020
Emigrants,Dem. People's Republic of Korea,408,204.0,111.0,93.0,54.4,Asia,2020
Emigrants,Uganda,800,197.0,92.0,105.0,46.7,Africa,2020
Emigrants,Iceland,352,172.0,92.0,80.0,53.5,Europe,2020
Emigrants,Ecuador,218,149.0,80.0,69.0,53.7,South America,2020
Emigrants,Venezuela,862,137.0,70.0,67.0,51.1,South America,2020
Emigrants,Montenegro,499,136.0,46.0,90.0,33.8,Europe,2020
Emigrants,Cambodia,116,123.0,83.0,40.0,67.5,Asia,2020
Emigrants,Latvia,428,111.0,77.0,34.0,69.4,Europe,2020
Emigrants,Azerbaijan,31,101.0,47.0,54.0,46.5,Asia,2020
Emigrants,Bahamas,44,88.0,46.0,42.0,52.3,North America,2020
Emigrants,Kiribati,296,86.0,49.0,37.0,57,Oceania,2020
Emigrants,Maldives,462,84.0,76.0,8.0,90.5,Asia,2020
Emigrants,Costa Rica,188,79.0,41.0,38.0,51.9,Central America,2020
Emigrants,Guatemala,320,74.0,47.0,27.0,63.5,Central America,2020
Emigrants,French Polynesia,258,70.0,34.0,36.0,48.6,Oceania,2020
Emigrants,Lithuania,440,57.0,48.0,9.0,84.2,Europe,2020
Emigrants,Swaziland,748,54.0,32.0,22.0,59.3,Africa,2020
Emigrants,Seychelles,690,50.0,27.0,23.0,54,Africa,2020
Emigrants,Dominican Republic,214,41.0,28.0,13.0,68.3,North America,2020
Emigrants,Ghana,288,37.0,17.0,20.0,45.9,Africa,2020
Emigrants,Bhutan,64,27.0,23.0,4.0,85.2,Asia,2020
Emigrants,El Salvador,222,27.0,10.0,17.0,37,Central America,2020
Emigrants,Belarus,112,26.0,12.0,14.0,46.2,Europe,2020
Emigrants,Barbados,52,23.0,12.0,11.0,52.2,North America,2020
Emigrants,Saint Lucia,662,10.0,4.0,6.0,40,North America,2020
Emigrants,Central African Republic,140,10.0,6.0,4.0,60,Africa,2020
Emigrants,Guinea,324,8.0,7.0,1.0,87.5,Africa,2020
Emigrants,Antigua and Barbuda,28,6.0,4.0,2.0,66.7,North America,2020
Immigrants,United Kingdom,826,1107102.0,562408.0,544694.0,50.8,Europe,2024
Immigrants,India,356,876074.0,475708.0,400366.0,54.3,Asia,2024
Immigrants,China,156,656264.0,285475.0,370789.0,43.5,Asia,2024
Immigrants,New Zealand,554,588088.0,298749.0,289339.0,50.8,Australia,2024
Immigrants,Philippines,608,356833.0,143804.0,213029.0,40.3,Asia,2024
Immigrants,Viet Nam,704,294435.0,126607.0,167828.0,43,Asia,2024
Immigrants,South Africa,710,213447.0,105870.0,107577.0,49.6,Africa,2024
Immigrants,Nepal,524,197472.0,103870.0,93602.0,52.6,Asia,2024
Immigrants,Malaysia,458,181202.0,84803.0,96399.0,46.8,Asia,2024
Immigrants,Sri Lanka,144,156876.0,82046.0,74830.0,52.3,Asia,2024
Immigrants,Italy,380,151684.0,76752.0,74932.0,50.6,Europe,2024
Immigrants,Pakistan,586,127340.0,77550.0,49790.0,60.9,Asia,2024
Immigrants,"China, Hong Kong SAR",344,116517.0,55229.0,61288.0,47.4,Asia,2024
Immigrants,United States of America,840,114202.0,54474.0,59728.0,47.7,North America,2024
Immigrants,Republic of Korea,410,114174.0,52406.0,61768.0,45.9,Asia,2024
Immigrants,Iraq,368,112467.0,56121.0,56346.0,49.9,Asia,2024
Immigrants,Thailand,764,109845.0,32294.0,77551.0,29.4,Asia,2024
Immigrants,Indonesia,360,104566.0,42767.0,61799.0,40.9,Asia,2024
Immigrants,Germany,276,99593.0,46311.0,53282.0,46.5,Europe,2024
Immigrants,Lebanon,422,93967.0,48769.0,45198.0,51.9,Asia,2024
Immigrants,Ireland,372,90203.0,48619.0,41584.0,53.9,Europe,2024
Immigrants,Greece,300,89351.0,42442.0,46909.0,47.5,Europe,2024
Immigrants,Iran,364,88697.0,47187.0,41510.0,53.2,Asia,2024
Immigrants,Fiji,242,83435.0,39214.0,44221.0,47,Oceania,2024
Immigrants,Afghanistan,4,81506.0,47436.0,34070.0,58.2,Asia,2024
Immigrants,Brazil,76,70220.0,33354.0,36866.0,47.5,South America,2024
Immigrants,Singapore,702,68087.0,30571.0,37516.0,44.9,Asia,2024
Immigrants,Bangladesh,50,64969.0,34564.0,30405.0,53.2,Asia,2024
Immigrants,Netherlands,528,63634.0,31626.0,32008.0,49.7,Europe,2024
Immigrants,Taiwan,158,61011.0,24465.0,36546.0,40.1,Asia,2024
Immigrants,Colombia,170,59674.0,28226.0,31448.0,47.3,South America,2024
Immigrants,Canada,124,57190.0,25564.0,31626.0,44.7,North America,2024
Immigrants,Japan,392,53094.0,15557.0,37537.0,29.3,Asia,2024
Immigrants,TFYR Macedonia,807,48723.0,23923.0,24800.0,49.1,Europe,2024
Immigrants,Croatia,191,47534.0,23054.0,24480.0,48.5,Europe,2024
Immigrants,Zimbabwe,716,47195.0,23173.0,24022.0,49.1,Africa,2024
Immigrants,Egypt,818,46879.0,24565.0,22314.0,52.4,Africa,2024
Immigrants,Myanmar,104,46297.0,23287.0,23010.0,50.3,Asia,2024
Immigrants,Poland,616,45945.0,18746.0,27199.0,40.8,Europe,2024
Immigrants,Cambodia,116,43862.0,19168.0,24694.0,43.7,Asia,2024
Immigrants,Turkey,792,42544.0,22165.0,20379.0,52.1,Asia,2024
Immigrants,France,250,40681.0,21113.0,19568.0,51.9,Europe,2024
Immigrants,Samoa,882,38964.0,20105.0,18859.0,51.6,Oceania,2024
Immigrants,Syrian Arab Republic,760,37008.0,18171.0,18837.0,49.1,Asia,2024
Immigrants,Chile,152,35849.0,17279.0,18570.0,48.2,South America,2024
Immigrants,Malta,470,34451.0,17122.0,17329.0,49.7,Europe,2024
Immigrants,Papua New Guinea,598,34316.0,15271.0,19045.0,44.5,Oceania,2024
Immigrants,Russian Federation,643,30312.0,11094.0,19218.0,36.6,Europe,2024
Immigrants,Kenya,404,30123.0,14158.0,15965.0,47,Africa,2024
Immigrants,Bosnia and Herzegovina,70,29317.0,14189.0,15128.0,48.4,Europe,2024
Immigrants,Mauritius,480,28962.0,14249.0,14713.0,49.2,Africa,2024
Immigrants,Serbia,688,28629.0,13685.0,14944.0,47.8,Europe,2024
Immigrants,Bhutan,64,25363.0,12225.0,13138.0,48.2,Asia,2024
Immigrants,Argentina,32,24708.0,11909.0,12799.0,48.2,South America,2024
Immigrants,Ukraine,804,20391.0,7993.0,12398.0,39.2,Europe,2024
Immigrants,Nigeria,566,19524.0,11265.0,8259.0,57.7,Africa,2024
Immigrants,Tonga,776,19464.0,11172.0,8292.0,57.4,Oceania,2024
Immigrants,Spain,724,19279.0,9350.0,9929.0,48.5,Europe,2024
Immigrants,Sudan,729,17709.0,8819.0,8890.0,49.8,Africa,2024
Immigrants,United Arab Emirates,784,17673.0,9208.0,8465.0,52.1,Asia,2024
Immigrants,Portugal,620,17637.0,8907.0,8730.0,50.5,Europe,2024
Immigrants,Ethiopia,231,17141.0,8073.0,9068.0,47.1,Africa,2024
Immigrants,Cyprus,196,16610.0,7956.0,8654.0,47.9,Asia,2024
Immigrants,Hungary,348,16317.0,7653.0,8664.0,46.9,Europe,2024
Immigrants,Romania,642,15735.0,7270.0,8465.0,46.2,Europe,2024
Immigrants,Peru,604,14420.0,6186.0,8234.0,42.9,South America,2024
Immigrants,Saudi Arabia,682,14397.0,7760.0,6637.0,53.9,Asia,2024
Immigrants,Austria,40,13561.0,6930.0,6631.0,51.1,Europe,2024
Immigrants,Switzerland,756,13265.0,6725.0,6540.0,50.7,Europe,2024
Immigrants,Israel,376,11821.0,6620.0,5201.0,56,Asia,2024
Immigrants,Laos,418,11771.0,5273.0,6498.0,44.8,Asia,2024
Immigrants,Timor-Leste,626,11546.0,5912.0,5634.0,51.2,Asia,2024
Immigrants,Sweden,752,11508.0,4442.0,7066.0,38.6,Europe,2024
Immigrants,Mongolia,496,11188.0,5393.0,5795.0,48.2,Asia,2024
Immigrants,El Salvador,222,10898.0,5198.0,5700.0,47.7,Central America,2024
Immigrants,Czech Republic,203,10450.0,4567.0,5883.0,43.7,Europe,2024
Immigrants,Vanuatu,548,10208.0,7237.0,2971.0,70.9,Oceania,2024
Immigrants,Uruguay,858,9951.0,4707.0,5244.0,47.3,South America,2024
Immigrants,South Sudan,728,9693.0,4691.0,5002.0,48.4,Africa,2024
Immigrants,Somalia,706,9578.0,4483.0,5095.0,46.8,Africa,2024
Immigrants,Jordan,400,9469.0,5208.0,4261.0,55,Asia,2024
Immigrants,Mexico,484,9381.0,4447.0,4934.0,47.4,North America,2024
Immigrants,Denmark,208,8927.0,4464.0,4463.0,50,Europe,2024
Immigrants,Venezuela,862,8402.0,4134.0,4268.0,49.2,South America,2024
Immigrants,Ghana,288,8327.0,4497.0,3830.0,54,Africa,2024
Immigrants,Kuwait,414,8304.0,4866.0,3438.0,58.6,Asia,2024
Immigrants,Zambia,894,8060.0,3941.0,4119.0,48.9,Africa,2024
Immigrants,D.R. Congo,180,8028.0,4038.0,3990.0,50.3,Africa,2024
Immigrants,Finland,246,7752.0,2891.0,4861.0,37.3,Europe,2024
Immigrants,Belgium,56,7695.0,3878.0,3817.0,50.4,Europe,2024
Immigrants,Solomon Islands,90,7161.0,4118.0,3043.0,57.5,Oceania,2024
Immigrants,Eritrea,232,6928.0,3325.0,3603.0,48,Africa,2024
Immigrants,Slovakia,703,6753.0,2877.0,3876.0,42.6,Europe,2024
Immigrants,Slovenia,705,5483.0,2599.0,2884.0,47.4,Europe,2024
Immigrants,Uganda,800,5079.0,2423.0,2656.0,47.7,Africa,2024
Immigrants,Tanzania,834,4926.0,2517.0,2409.0,51.1,Africa,2024
Immigrants,Sierra Leone,694,4218.0,2054.0,2164.0,48.7,Africa,2024
Immigrants,Albania,8,4105.0,2011.0,2094.0,49,Europe,2024
Immigrants,Norway,578,3910.0,1607.0,2303.0,41.1,Europe,2024
Immigrants,Bulgaria,100,3874.0,1635.0,2239.0,42.2,Europe,2024
Immigrants,Liberia,430,3630.0,1663.0,1967.0,45.8,Africa,2024
Immigrants,Ecuador,218,3550.0,1686.0,1864.0,47.5,South America,2024
Immigrants,Estonia,233,3498.0,1438.0,2060.0,41.1,Europe,2024
Immigrants,Brunei Darussalam,96,3357.0,1571.0,1786.0,46.8,Asia,2024
Immigrants,Burundi,108,3255.0,1595.0,1660.0,49,Africa,2024
Immigrants,Latvia,428,3247.0,1185.0,2062.0,36.5,Europe,2024
Immigrants,Lithuania,440,3094.0,1101.0,1993.0,35.6,Europe,2024
Immigrants,"China, Macao SAR",446,3081.0,1353.0,1728.0,43.9,Asia,2024
Immigrants,State of Palestine,275,3046.0,1681.0,1365.0,55.2,Asia,2024
Immigrants,Kazakhstan,398,2892.0,1015.0,1877.0,35.1,Asia,2024
Immigrants,Libya,434,2812.0,1479.0,1333.0,52.6,Africa,2024
Immigrants,Morocco,504,2775.0,1407.0,1368.0,50.7,Africa,2024
Immigrants,Qatar,634,2716.0,1412.0,1304.0,52,Asia,2024
Immigrants,Congo,178,2688.0,1193.0,1495.0,44.4,Africa,2024
Immigrants,Seychelles,690,2623.0,1162.0,1461.0,44.3,Africa,2024
Immigrants,Belarus,112,2586.0,980.0,1606.0,37.9,Europe,2024
Immigrants,Uzbekistan,860,2546.0,1087.0,1459.0,42.7,Asia,2024
Immigrants,Bahrain,48,2395.0,1277.0,1118.0,53.3,Asia,2024
Immigrants,Oman,512,1986.0,1037.0,949.0,52.2,Asia,2024
Immigrants,Namibia,516,1890.0,919.0,971.0,48.6,Africa,2024
Immigrants,Malawi,454,1853.0,901.0,952.0,48.6,Africa,2024
Immigrants,Trinidad and Tobago,780,1830.0,900.0,930.0,49.2,North America,2024
Immigrants,Botswana,72,1736.0,814.0,922.0,46.9,Africa,2024
Immigrants,Montenegro,499,1673.0,798.0,875.0,47.7,Europe,2024
Immigrants,Algeria,12,1643.0,946.0,697.0,57.6,Africa,2024
Immigrants,Kiribati,296,1585.0,762.0,823.0,48.1,Oceania,2024
Immigrants,New Caledonia,540,1520.0,689.0,831.0,45.3,Oceania,2024
Immigrants,Republic of Moldova,498,1471.0,613.0,858.0,41.7,Europe,2024
Immigrants,Armenia,51,1462.0,610.0,852.0,41.7,Asia,2024
Immigrants,Rwanda,646,1338.0,603.0,735.0,45.1,Africa,2024
Immigrants,Jamaica,388,1335.0,700.0,635.0,52.4,North America,2024
Immigrants,Bolivia,68,1196.0,539.0,657.0,45.1,South America,2024
Immigrants,Yemen,887,1189.0,669.0,520.0,56.3,Asia,2024
Immigrants,Guinea,324,1175.0,540.0,635.0,46,Africa,2024
Immigrants,Mozambique,508,1037.0,477.0,560.0,46,Africa,2024
Immigrants,Cuba,192,1008.0,561.0,447.0,55.7,North America,2024
Immigrants,Nicaragua,558,877.0,406.0,471.0,46.3,Central America,2024
Immigrants,Georgia,268,865.0,398.0,467.0,46,Asia,2024
Immigrants,Azerbaijan,31,828.0,349.0,479.0,42.1,Asia,2024
Immigrants,Guatemala,320,788.0,368.0,420.0,46.7,Central America,2024
Immigrants,Tunisia,788,788.0,438.0,350.0,55.6,Africa,2024
Immigrants,Kyrgyzstan,417,731.0,247.0,484.0,33.8,Asia,2024
Immigrants,Maldives,462,712.0,333.0,379.0,46.8,Asia,2024
Immigrants,Cameroon,120,695.0,397.0,298.0,57.1,Africa,2024
Immigrants,Côte d'Ivoire,384,682.0,337.0,345.0,49.4,Africa,2024
Immigrants,Costa Rica,188,674.0,320.0,354.0,47.5,Central America,2024
Immigrants,Paraguay,600,635.0,273.0,362.0,43,South America,2024
Immigrants,Guyana,328,568.0,273.0,295.0,48.1,South America,2024
Immigrants,Angola,24,559.0,294.0,265.0,52.6,Africa,2024
Immigrants,French Polynesia,258,521.0,229.0,292.0,44,Oceania,2024
Immigrants,Senegal,686,509.0,292.0,217.0,57.4,Africa,2024
Immigrants,Honduras,340,495.0,241.0,254.0,48.7,Central America,2024
Immigrants,Barbados,52,408.0,215.0,193.0,52.7,North America,2024
Immigrants,Iceland,352,403.0,203.0,200.0,50.4,Europe,2024
Immigrants,Swaziland,748,359.0,163.0,196.0,45.4,Africa,2024
Immigrants,Togo,768,351.0,159.0,192.0,45.3,Africa,2024
Immigrants,Madagascar,450,348.0,132.0,216.0,37.9,Africa,2024
Immigrants,Panama,591,344.0,153.0,191.0,44.5,Central America,2024
Immigrants,Luxembourg,442,322.0,154.0,168.0,47.8,Europe,2024
Immigrants,Dominican Republic,214,313.0,111.0,202.0,35.5,North America,2024
Immigrants,Bahamas,44,305.0,139.0,166.0,45.6,North America,2024
Immigrants,Tajikistan,762,241.0,89.0,152.0,36.9,Asia,2024
Immigrants,Puerto Rico,630,220.0,120.0,100.0,54.5,North America,2024
Immigrants,Réunion,638,211.0,95.0,116.0,45,Africa,2024
Immigrants,Djibouti,262,204.0,109.0,95.0,53.4,Africa,2024
Immigrants,Central African Republic,140,191.0,91.0,100.0,47.6,Africa,2024
Immigrants,Lesotho,426,157.0,75.0,82.0,47.8,Africa,2024
Immigrants,Curaçao,531,157.0,66.0,91.0,42,America,2024
Immigrants,Suriname,740,156.0,62.0,94.0,39.7,South America,2024
Immigrants,Turkmenistan,795,153.0,46.0,107.0,30.1,Asia,2024
Immigrants,Grenada,308,143.0,75.0,68.0,52.4,North America,2024
Immigrants,Guam,316,141.0,81.0,60.0,57.4,Oceania,2024
Immigrants,Gambia,270,141.0,87.0,54.0,61.7,Africa,2024
Immigrants,Haiti,332,130.0,68.0,62.0,52.3,North America,2024
Immigrants,Chad,148,110.0,62.0,48.0,56.4,Africa,2024
Immigrants,Benin,204,97.0,64.0,33.0,66,Africa,2024
Immigrants,Monaco,492,91.0,40.0,51.0,44,Europe,2024
Immigrants,Belize,84,80.0,32.0,48.0,40,Central America,2024
Immigrants,Saint Lucia,662,77.0,36.0,41.0,46.8,North America,2024
Immigrants,Aruba,533,70.0,22.0,48.0,31.4,North America,2024
Immigrants,Burkina Faso,854,68.0,29.0,39.0,42.6,Africa,2024
Immigrants,Antigua and Barbuda,28,61.0,30.0,31.0,49.2,North America,2024
Immigrants,Saint Vincent and the Grenadines,670,57.0,36.0,21.0,63.2,North America,2024
Immigrants,Gabon,266,57.0,30.0,27.0,52.6,Africa,2024
Immigrants,Mali,466,53.0,27.0,26.0,50.9,Africa,2024
Emigrants,United Kingdom,826,124319.0,66635.0,57684.0,53.6,Europe,2024
Emigrants,New Zealand,554,89129.0,42158.0,46971.0,47.3,Australia,2024
Emigrants,Canada,124,26777.0,14406.0,12371.0,53.8,North America,2024
Emigrants,Malta,470,22753.0,12469.0,10284.0,54.8,Europe,2024
Emigrants,Greece,300,21915.0,10256.0,11659.0,46.8,Europe,2024
Emigrants,Italy,380,18314.0,8040.0,10274.0,43.9,Europe,2024
Emigrants,Singapore,702,17222.0,9145.0,8077.0,53.1,Asia,2024
Emigrants,China,156,13927.0,6532.0,7395.0,46.9,Asia,2024
Emigrants,Japan,392,11962.0,8349.0,3613.0,69.8,Asia,2024
Emigrants,Ireland,372,11165.0,5605.0,5560.0,50.2,Europe,2024
Emigrants,"China, Hong Kong SAR",344,9809.0,4904.0,4905.0,50,Asia,2024
Emigrants,Papua New Guinea,598,9250.0,6290.0,2960.0,68,Oceania,2024
Emigrants,Israel,376,3987.0,2077.0,1910.0,52.1,Asia,2024
Emigrants,Denmark,208,3795.0,2034.0,1761.0,53.6,Europe,2024
Emigrants,Cyprus,196,3143.0,1537.0,1606.0,48.9,Asia,2024
Emigrants,Norway,578,2732.0,1667.0,1065.0,61,Europe,2024
Emigrants,South Africa,710,2653.0,1292.0,1361.0,48.7,Africa,2024
Emigrants,Malaysia,458,2432.0,1345.0,1087.0,55.3,Asia,2024
Emigrants,Poland,616,2079.0,1012.0,1067.0,48.7,Europe,2024
Emigrants,Fiji,242,1979.0,1065.0,914.0,53.8,Oceania,2024
Emigrants,Indonesia,360,1940.0,1036.0,904.0,53.4,Asia,2024
Emigrants,India,356,1769.0,913.0,856.0,51.6,Asia,2024
Emigrants,Portugal,620,1549.0,700.0,849.0,45.2,Europe,2024
Emigrants,Philippines,608,1489.0,1315.0,174.0,88.3,Asia,2024
Emigrants,Hungary,348,1470.0,803.0,667.0,54.6,Europe,2024
Emigrants,Finland,246,1466.0,927.0,539.0,63.2,Europe,2024
Emigrants,Croatia,191,1428.0,675.0,753.0,47.3,Europe,2024
Emigrants,Chile,152,1421.0,256.0,1165.0,18,South America,2024
Emigrants,Serbia,688,1084.0,562.0,522.0,51.8,Europe,2024
Emigrants,Egypt,818,1077.0,718.0,359.0,66.7,Africa,2024
Emigrants,Taiwan,158,931.0,654.0,277.0,70.2,Asia,2024
Emigrants,Libya,434,842.0,596.0,246.0,70.8,Africa,2024
Emigrants,Peru,604,837.0,468.0,369.0,55.9,South America,2024
Emigrants,Brazil,76,790.0,711.0,79.0,90,South America,2024
Emigrants,Colombia,170,761.0,498.0,263.0,65.4,South America,2024
Emigrants,Vanuatu,548,677.0,337.0,340.0,49.8,Oceania,2024
Emigrants,Argentina,32,659.0,284.0,375.0,43.1,South America,2024
Emigrants,Brunei Darussalam,96,599.0,330.0,269.0,55.1,Asia,2024
Emigrants,Namibia,516,594.0,233.0,361.0,39.2,Africa,2024
Emigrants,Mexico,484,566.0,333.0,233.0,58.8,North America,2024
Emigrants,Timor-Leste,626,547.0,340.0,207.0,62.2,Asia,2024
Emigrants,Panama,591,511.0,361.0,150.0,70.6,Central America,2024
Emigrants,Sri Lanka,144,479.0,235.0,244.0,49.1,Asia,2024
Emigrants,Slovakia,703,455.0,243.0,212.0,53.4,Europe,2024
Emigrants,Zambia,894,428.0,225.0,203.0,52.6,Africa,2024
Emigrants,Slovenia,705,422.0,234.0,188.0,55.5,Europe,2024
Emigrants,Botswana,72,413.0,201.0,212.0,48.7,Africa,2024
Emigrants,Bulgaria,100,406.0,226.0,180.0,55.7,Europe,2024
Emigrants,Luxembourg,442,332.0,159.0,173.0,47.9,Europe,2024
Emigrants,New Caledonia,540,285.0,107.0,178.0,37.5,Oceania,2024
Emigrants,Bolivia,68,282.0,156.0,126.0,55.3,South America,2024
Emigrants,Solomon Islands,90,266.0,150.0,116.0,56.4,Oceania,2024
Emigrants,Mongolia,496,262.0,148.0,114.0,56.5,Asia,2024
Emigrants,Iceland,352,260.0,139.0,121.0,53.5,Europe,2024
Emigrants,Samoa,882,258.0,144.0,114.0,55.8,Oceania,2024
Emigrants,Laos,418,230.0,163.0,67.0,70.9,Asia,2024
Emigrants,Estonia,233,225.0,153.0,72.0,68,Europe,2024
Emigrants,Uganda,800,210.0,98.0,112.0,46.7,Africa,2024
Emigrants,Dem. People's Republic of Korea,408,208.0,113.0,95.0,54.3,Asia,2024
Emigrants,Montenegro,499,135.0,46.0,89.0,34.1,Europe,2024
Emigrants,Venezuela,862,131.0,67.0,64.0,51.1,South America,2024
Emigrants,Cambodia,116,130.0,88.0,42.0,67.7,Asia,2024
Emigrants,Ecuador,218,105.0,56.0,49.0,53.3,South America,2024
Emigrants,Latvia,428,102.0,71.0,31.0,69.6,Europe,2024
Emigrants,Costa Rica,188,95.0,49.0,46.0,51.6,Central America,2024
Emigrants,Bahamas,44,93.0,49.0,44.0,52.7,North America,2024
Emigrants,Azerbaijan,31,91.0,43.0,48.0,47.3,Asia,2024
Emigrants,Kiribati,296,91.0,52.0,39.0,57.1,Oceania,2024
Emigrants,Maldives,462,90.0,81.0,9.0,90,Asia,2024
Emigrants,Guatemala,320,81.0,51.0,30.0,63,Central America,2024
Emigrants,French Polynesia,258,70.0,34.0,36.0,48.6,Oceania,2024
Emigrants,Lithuania,440,60.0,51.0,9.0,85,Europe,2024
Emigrants,Swaziland,748,55.0,33.0,22.0,60,Africa,2024
Emigrants,Seychelles,690,51.0,28.0,23.0,54.9,Africa,2024
Emigrants,Dominican Republic,214,44.0,30.0,14.0,68.2,North America,2024
Emigrants,Ghana,288,41.0,19.0,22.0,46.3,Africa,2024
Emigrants,Bhutan,64,28.0,24.0,4.0,85.7,Asia,2024
Emigrants,El Salvador,222,27.0,10.0,17.0,37,Central America,2024
Emigrants,Belarus,112,26.0,12.0,14.0,46.2,Europe,2024
Emigrants,Barbados,52,23.0,12.0,11.0,52.2,North America,2024
Emigrants,Central African Republic,140,11.0,7.0,4.0,63.6,Africa,2024
Emigrants,Saint Lucia,662,10.0,4.0,6.0,40,North America,2024
Emigrants,Guinea,324,8.0,7.0,1.0,87.5,Africa,2024
Emigrants,Antigua and Barbuda,28,6.0,4.0,2.0,66.7,North America,2024
